policy,n_jobs_completed,avg_jct_min,p95_jct_min,makespan_min,mean_gpu_utilization,fragmentation_rate,backfill_admissions,n_hosts,boot_rep
Oracle_SRPT,656,132.96289634146342,645.5,10115.0,0.20268644752018453,0.0023008340523439745,10,120,230
Oracle_SRPT,656,158.0754268292683,777.75,9047.0,0.3373865392763716,0.0036302032913843175,16,120,231
Oracle_SRPT,656,188.28780487804877,936.0100000000002,10115.0,0.35863582756632056,0.00601353044349787,78,120,232
Oracle_SRPT,656,146.5817225609756,651.0,9047.0,0.24871106444125135,0.007386888273314866,20,120,233
Oracle_SRPT,656,111.65028963414633,602.5,5657.0,0.28692489761946866,0.004524886877828055,23,120,234
Oracle_SRPT,656,131.2680030487805,397.0,10115.0,0.27703872343054864,0.0017994858611825194,8,120,235
Oracle_SRPT,656,110.42754573170731,453.5,10115.0,0.15987467869500743,0.006788389513108614,12,120,236
Oracle_SRPT,656,126.3849237804878,650.0,10115.0,0.2648535528917449,0.006513809275664409,2,120,237
Oracle_SRPT,656,108.78879573170731,627.5,5657.0,0.18187798118849804,0.007814469372321654,5,120,238
Oracle_SRPT,656,117.09373475609758,379.5,10115.0,0.20527275086505192,0.002437043054427295,8,120,239
Oracle_SRPT,656,124.45338414634148,650.0,6257.0,0.26247352298758725,0.0019806882891804903,0,120,240
Oracle_SRPT,656,179.71736280487804,823.0,10115.0,0.3397630797907399,0.004363001745200698,95,120,241
Oracle_SRPT,656,129.55583841463417,629.0,10115.0,0.1699876977261492,0.0044286979627989375,1,120,242
Oracle_SRPT,656,133.25890243902438,446.75,10115.0,0.2056878048278135,0.00379416646905383,7,120,243
Oracle_SRPT,656,156.43208841463414,645.5,7278.0,0.6217373792021619,0.0043756311006395154,31,120,244
Oracle_SRPT,656,175.29984756097562,865.0,9047.0,0.44380460603883426,0.003827751196172249,164,120,245
Oracle_SRPT,656,138.40033536585366,644.0,10115.0,0.28489552129675394,0.024899598393574297,25,120,246
Oracle_SRPT,656,165.45408536585367,651.0,10115.0,0.26345901198714783,0.003474232773595831,1,120,247
Oracle_SRPT,656,122.59217987804878,644.0,9047.0,0.265601990530931,0.0019329896907216496,28,120,248
Oracle_SRPT,656,97.54789634146343,644.0,5583.0,0.19347178003164375,0.006415001233654083,3,120,249
Oracle_SRPT,656,123.01934451219512,608.0,5583.0,0.2859849823123769,0.016171224732461357,13,120,250
Oracle_SRPT,656,113.22352134146342,627.5,10115.0,0.13910774324435657,0.007214335582964859,3,120,251
